"species","variable","permutation","score"
"H. minor","elevation",40,0.0017907172100885
"H. minor","elevation",41,0.00180928743997055
"H. minor","elevation",42,0.00185096253905526
"H. minor","elevation",43,0.00176039554598539
"H. minor","elevation",44,0.00180310388980587
"H. minor","elevation",45,0.00181228997569327
"H. minor","elevation",46,0.00175578428826217
"H. minor","elevation",47,0.00182141968716676
"H. minor","elevation",48,0.00179385834872281
"H. minor","elevation",49,0.00178548643323584
"H. minor","elevation",50,0.00180766804397681
"H. minor","elevation",51,0.00176202626096966
"H. minor","elevation",52,0.00184295999595019
"H. minor","elevation",53,0.00182264259472908
"H. minor","elevation",54,0.00180625868601125
"H. minor","elevation",55,0.00176034228992239
"H. minor","elevation",56,0.0017616317305803
"H. minor","elevation",57,0.00180035885215601
"H. minor","elevation",58,0.00180977679756755
"H. minor","elevation",59,0.00173700784757647
"H. minor","elevation",60,0.00178417972729228
"H. minor","elevation",61,0.00179522090066864
"H. minor","elevation",62,0.00178428261959007
"H. minor","elevation",63,0.00179942075030648
"H. minor","elevation",64,0.00182635287498234
"H. minor","elevation",65,0.00180222477989667
"H. minor","elevation",66,0.00179398534144593
"H. minor","elevation",67,0.00182193771134476
"H. minor","elevation",68,0.00179758128886265
"H. minor","elevation",69,0.00177092255627376
"H. minor","elevation",70,0.00182296133020332
"H. minor","elevation",71,0.00183596349414261
"H. minor","elevation",72,0.00173407463832687
"H. minor","elevation",73,0.00173050455646984
"H. minor","elevation",74,0.00179573956683399
"H. minor","elevation",75,0.00179826780452164
"H. minor","elevation",76,0.00182641405436446
"H. minor","elevation",77,0.00177501488578469
"H. minor","elevation",78,0.00182735451113913
"H. minor","elevation",79,0.00175942562574505
"H. minor","elevation",80,0.00176334884851759
"H. minor","elevation",81,0.00183513404365188
"H. minor","elevation",82,0.00176345734026151
"H. minor","elevation",83,0.00179669495405521
"H. minor","elevation",84,0.0018345709979658
"H. minor","elevation",85,0.00177800157966468
"H. minor","elevation",86,0.00186073932239117
"H. minor","elevation",87,0.00172258727288421
"H. minor","elevation",88,0.00183350156114781
"H. minor","elevation",89,0.00179820544730758
"H. minor","elevation",90,0.00174045058280015
"H. minor","elevation",91,0.00173586329129727
"H. minor","elevation",92,0.00179642645289879
"H. minor","elevation",93,0.00181865415365712
"H. minor","elevation",94,0.00182814504735629
"H. minor","elevation",95,0.00180808150763612
"H. minor","elevation",96,0.00177194776450007
"H. minor","elevation",97,0.00175682963795698
"H. minor","elevation",98,0.00179770851540029
"H. minor","elevation",99,0.00180460401975102
"H. minor","elevation",100,0.00179796809535793
"H. minor","pop_density",1,0.0402239563600298
"H. minor","pop_density",2,0.0403753813646083
"H. minor","pop_density",3,0.0400017035152346
"H. minor","pop_density",4,0.0405788358152348
"H. minor","pop_density",5,0.0399868376188545
"H. minor","pop_density",6,0.0407713261511806
"H. minor","pop_density",7,0.0404099945112811
"H. minor","pop_density",8,0.0402971973640556
"H. minor","pop_density",9,0.0394747330212664
"H. minor","pop_density",10,0.0402622644239263
"H. minor","pop_density",11,0.0392356083953501
"H. minor","pop_density",12,0.0394023198729244
"H. minor","pop_density",13,0.0391912827822106
"H. minor","pop_density",14,0.0395435123436775
"H. minor","pop_density",15,0.0395155216390627
"H. minor","pop_density",16,0.0394070433469448
"H. minor","pop_density",17,0.0409784858400624
"H. minor","pop_density",18,0.0399390547838063
"H. minor","pop_density",19,0.0390802623758286
"H. minor","pop_density",20,0.0392519902120463
"H. minor","pop_density",21,0.0390943023811813
"H. minor","pop_density",22,0.0388771285414751
"H. minor","pop_density",23,0.0396491900962613
"H. minor","pop_density",24,0.0390126459117132
"H. minor","pop_density",25,0.0411400306086577
"H. minor","pop_density",26,0.0384246775257352
"H. minor","pop_density",27,0.0393875178252596
"H. minor","pop_density",28,0.0396462037105584
"H. minor","pop_density",29,0.0394541958199938
"H. minor","pop_density",30,0.039496414046611
"H. minor","pop_density",31,0.0415448791723027
"H. minor","pop_density",32,0.0410931306542213
"H. minor","pop_density",33,0.0398460028440765
"H. minor","pop_density",34,0.0392884406016049
"H. minor","pop_density",35,0.0398763275780201
"H. minor","pop_density",36,0.041107223513929
"H. minor","pop_density",37,0.0402710300395178
"H. minor","pop_density",38,0.0406176489028266
"H. minor","pop_density",39,0.0405540194762706
"H. minor","pop_density",40,0.0391702426068785
"H. minor","pop_density",41,0.0402892423024819
"H. minor","pop_density",42,0.0399969556233086
"H. minor","pop_density",43,0.0396513688793355
"H. minor","pop_density",44,0.0403919650358832
"H. minor","pop_density",45,0.0395972061972164
"H. minor","pop_density",46,0.0397887357225867
"H. minor","pop_density",47,0.0398002526241625
"H. minor","pop_density",48,0.0394279052590192
"H. minor","pop_density",49,0.0393614747808443
"H. minor","pop_density",50,0.0393271189825
"H. minor","pop_density",51,0.0412133378740764
"H. minor","pop_density",52,0.0391294547541662
"H. minor","pop_density",53,0.0389864307823381
"H. minor","pop_density",54,0.0399095754457569
"H. minor","pop_density",55,0.0384891062907565
"H. minor","pop_density",56,0.0393430177214679
"H. minor","pop_density",57,0.0406615287307431
"H. minor","pop_density",58,0.0397001806073161
"H. minor","pop_density",59,0.0396182698313065
"H. minor","pop_density",60,0.039540955029957
"H. minor","pop_density",61,0.0396970749353279
"H. minor","pop_density",62,0.0391724619745973
"H. minor","pop_density",63,0.0393460428018436
"H. minor","pop_density",64,0.0407619704760385
"H. minor","pop_density",65,0.0393104216315379
"H. minor","pop_density",66,0.0393386433829578
"H. minor","pop_density",67,0.0403854721927814
"H. minor","pop_density",68,0.0400450340859481
"H. minor","pop_density",69,0.0402116885091657
"H. minor","pop_density",70,0.0404030694105578
"H. minor","pop_density",71,0.0393424648287328
"H. minor","pop_density",72,0.0395667374890225
"H. minor","pop_density",73,0.0405308399561281
"H. minor","pop_density",74,0.0390397481349973
"H. minor","pop_density",75,0.0393847983425786
"H. minor","pop_density",76,0.0398153540655323
"H. minor","pop_density",77,0.0410005973151438
"H. minor","pop_density",78,0.0399785320187909
"H. minor","pop_density",79,0.0391365176500026
"H. minor","pop_density",80,0.0395553869617583
"H. minor","pop_density",81,0.0392139676853391
"H. minor","pop_density",82,0.0398898400843765
"H. minor","pop_density",83,0.03927752030661
"H. minor","pop_density",84,0.0389072526357112
"H. minor","pop_density",85,0.0398656428851487
"H. minor","pop_density",86,0.0406609250321274
"H. minor","pop_density",87,0.0395924004681758
"H. minor","pop_density",88,0.0400898750636526
"H. minor","pop_density",89,0.0394095429820478
"H. minor","pop_density",90,0.0392413499919173
"H. minor","pop_density",91,0.0403111514376505
"H. minor","pop_density",92,0.0403419586860864
"H. minor","pop_density",93,0.0401059670949163
"H. minor","pop_density",94,0.0393699398766126
"H. minor","pop_density",95,0.0398897641006069
"H. minor","pop_density",96,0.0399660914778237
"H. minor","pop_density",97,0.0398971737104338
"H. minor","pop_density",98,0.0392662616367072
"H. minor","pop_density",99,0.0399649862146086
"H. minor","pop_density",100,0.0394072451222331
"H. minor","slope",1,0.0282938244008869
"H. minor","slope",2,0.0277539943480168
"H. minor","slope",3,0.0273290236452529
"H. minor","slope",4,0.0280175910919005
"H. minor","slope",5,0.0286050937715593
"H. minor","slope",6,0.0272737132550516
"H. minor","slope",7,0.0277017132988948
"H. minor","slope",8,0.0269060587984641
"H. minor","slope",9,0.0278975804958141
"H. minor","slope",10,0.0285348141083571
"H. minor","slope",11,0.0286684688371543
"H. minor","slope",12,0.0274035108956382
"H. minor","slope",13,0.02807938837434
"H. minor","slope",14,0.0285713271732845
"H. minor","slope",15,0.0279799496835111
"H. minor","slope",16,0.0265480720110768
"H. minor","slope",17,0.0275094338716945
"H. minor","slope",18,0.0273946684015914
"H. minor","slope",19,0.0281165095248946
"H. minor","slope",20,0.0274428249064127
"H. minor","slope",21,0.028286903001238
"H. minor","slope",22,0.0267897102975582
"H. minor","slope",23,0.0272363003018549
"H. minor","slope",24,0.0280465100008254
"H. minor","slope",25,0.0283112131863412
"H. minor","slope",26,0.0275057015925793
"H. minor","slope",27,0.0278988030403111
"H. minor","slope",28,0.027314553859332
"H. minor","slope",29,0.0276415585571047
"H. minor","slope",30,0.0283495901461275
"H. minor","slope",31,0.0278970931253828
"H. minor","slope",32,0.0270352213802859
"H. minor","slope",33,0.0279331017751153
"H. minor","slope",34,0.0279956026081315
"H. minor","slope",35,0.0280171024076852
"H. minor","slope",36,0.027918838334831
"H. minor","slope",37,0.0273507993598981
"H. minor","slope",38,0.0270956810501897
"H. minor","slope",39,0.0278067486463592
"H. minor","slope",40,0.0286329874582525
"H. minor","slope",41,0.0285024417744928
"H. minor","slope",42,0.0271607321830534
"H. minor","slope",43,0.0279348231062058
"H. minor","slope",44,0.0282625339524475
"H. minor","slope",45,0.0277188379966155
"H. minor","slope",46,0.0283059898053333
"H. minor","slope",47,0.0283422797764673
"H. minor","slope",48,0.0282312940894179
"H. minor","slope",49,0.0283601559001844
"H. minor","slope",50,0.0278361780178953
"H. minor","slope",51,0.0287522864405794
"H. minor","slope",52,0.0276350427177425
"H. minor","slope",53,0.0280118255876699
"H. minor","slope",54,0.0279225178209583
"H. minor","slope",55,0.0281130740941828
"H. minor","slope",56,0.027542427856323
"H. minor","slope",57,0.0278337332623485
"H. minor","slope",58,0.0282596565655724
"H. minor","slope",59,0.0267929056379871
"H. minor","slope",60,0.0281246434379493
"H. minor","slope",61,0.0277005290234532
"H. minor","slope",62,0.0280023641195218
"H. minor","slope",63,0.0277279673212706
"H. minor","slope",64,0.0263021263503036
"H. minor","slope",65,0.0281534513697727
"H. minor","slope",66,0.0279301775212396
"H. minor","slope",67,0.0277118379208611
"H. minor","slope",68,0.0282064535909327
"H. minor","slope",69,0.0281047729764766
"H. minor","slope",70,0.0275791025251733
"H. minor","slope",71,0.0268722570003794
"H. minor","slope",72,0.02763874508294
"H. minor","slope",73,0.027877441108183
"H. minor","slope",74,0.0283131025199781
"H. minor","slope",75,0.0279267363411347
"H. minor","slope",76,0.0282989826512451
"H. minor","slope",77,0.0284704791996371
"H. minor","slope",78,0.0280754895450831
"H. minor","slope",79,0.0285574555607856
"H. minor","slope",80,0.0279857395180308
"H. minor","slope",81,0.0271546946090562
"H. minor","slope",82,0.0277877315377664
"H. minor","slope",83,0.0277791808205919
"H. minor","slope",84,0.028858551130398
"H. minor","slope",85,0.0282312103896243
"H. minor","slope",86,0.0274217366279681
"H. minor","slope",87,0.0282937726675347
"H. minor","slope",88,0.0288030133769543
"H. minor","slope",89,0.0280111093337754
"H. minor","slope",90,0.0280418277486528
"H. minor","slope",91,0.0272912170617073
"H. minor","slope",92,0.0271559073123288
"H. minor","slope",93,0.0278527843082669
"H. minor","slope",94,0.0274946374321809
"H. minor","slope",95,0.02680552826399
"H. minor","slope",96,0.028335211159786
"H. minor","slope",97,0.0287483510192774
"H. minor","slope",98,0.0275299511579467
"H. minor","slope",99,0.0282362928168217
"H. minor","slope",100,0.0283178080300024
"H. minor","aspect",1,0.371796228123035
"H. minor","aspect",2,0.365507617678195
"H. minor","aspect",3,0.376200019649407
"H. minor","aspect",4,0.364155747897224
"H. minor","aspect",5,0.365994016626399
"H. minor","aspect",6,0.362151959687491
"H. minor","aspect",7,0.365514903172957
"H. minor","aspect",8,0.363671914790494
"H. minor","aspect",9,0.369844796201798
"H. minor","aspect",10,0.372729940349723
"H. minor","aspect",11,0.362976456094633
"H. minor","aspect",12,0.370330507685742
"H. minor","aspect",13,0.365115822057799
"H. minor","aspect",14,0.366319806192634
"H. minor","aspect",15,0.362811843389346
"H. minor","aspect",16,0.3674910307579
"H. minor","aspect",17,0.366548877541857
"H. minor","aspect",18,0.366014909876087
"H. minor","aspect",19,0.364136464137119
"H. minor","aspect",20,0.371634805749217
"H. minor","aspect",21,0.362088076535229
"H. minor","aspect",22,0.361659142701358
"H. minor","aspect",23,0.370643159903619
"H. minor","aspect",24,0.364912904767181
"H. minor","aspect",25,0.365493847792786
"H. minor","aspect",26,0.364178774516872
"H. minor","aspect",27,0.359018370669469
"H. minor","aspect",28,0.358821291862834
"H. minor","aspect",29,0.365886294165493
"H. minor","aspect",30,0.354096168679858
"H. minor","aspect",31,0.372379034558586
"H. minor","aspect",32,0.35812055367777
"H. minor","aspect",33,0.36420499556308
"H. minor","aspect",34,0.364842898925574
"H. minor","aspect",35,0.364442681438663
"H. minor","aspect",36,0.364077068329218
"H. minor","aspect",37,0.360341800551828
"H. minor","aspect",38,0.36936675159098
"H. minor","aspect",39,0.353172695636108
"H. minor","aspect",40,0.367530995601811
"H. minor","aspect",41,0.363228524888199
"H. minor","aspect",42,0.373407483191289
"H. minor","aspect",43,0.364308880774987
"H. minor","aspect",44,0.371750574261096
"H. minor","aspect",45,0.370985242718918
"H. minor","aspect",46,0.364987574133362
"H. minor","aspect",47,0.376936661060051
"H. minor","aspect",48,0.369392944683463
"H. minor","aspect",49,0.361900835715876
"H. minor","aspect",50,0.360707090994778
"H. minor","aspect",51,0.357962081751606
"H. minor","aspect",52,0.366112293422756
"H. minor","aspect",53,0.361608125653759
"H. minor","aspect",54,0.364689223298028
"H. minor","aspect",55,0.35966665532644
"H. minor","aspect",56,0.377329081698489
"H. minor","aspect",57,0.360634207402895
"H. minor","aspect",58,0.367003132885958
"H. minor","aspect",59,0.366854358799546
"H. minor","aspect",60,0.36613075591372
"H. minor","aspect",61,0.364249863078937
"H. minor","aspect",62,0.371812547721327
"H. minor","aspect",63,0.371220869888358
"H. minor","aspect",64,0.363685090607618
"H. minor","aspect",65,0.374109763458802
"H. minor","aspect",66,0.36929747268063
"H. minor","aspect",67,0.368019565527538
"H. minor","aspect",68,0.3631863109764
"H. minor","aspect",69,0.367440781262425
"H. minor","aspect",70,0.36885410799374
"H. minor","aspect",71,0.363880703514394
"H. minor","aspect",72,0.365398256762528
"H. minor","aspect",73,0.360744789917633
"H. minor","aspect",74,0.369290982033748
"H. minor","aspect",75,0.37191821068039
"H. minor","aspect",76,0.368999599853741
"H. minor","aspect",77,0.376745357420413
"H. minor","aspect",78,0.377818944522117
"H. minor","aspect",79,0.363295785840447
"H. minor","aspect",80,0.361124004805481
"H. minor","aspect",81,0.366402230725103
"H. minor","aspect",82,0.367415223202662
"H. minor","aspect",83,0.372119334482592
"H. minor","aspect",84,0.359327803387187
"H. minor","aspect",85,0.358852011633106
"H. minor","aspect",86,0.364256652901171
"H. minor","aspect",87,0.364205761612253
"H. minor","aspect",88,0.364497271780154
"H. minor","aspect",89,0.363180950080215
"H. minor","aspect",90,0.366881060126316
"H. minor","aspect",91,0.358376832295633
"H. minor","aspect",92,0.36763637810926
"H. minor","aspect",93,0.357436105498065
"H. minor","aspect",94,0.363072314089696
"H. minor","aspect",95,0.359205076673174
"H. minor","aspect",96,0.374891782517115
"H. minor","aspect",97,0.370316907668745
"H. minor","aspect",98,0.372879983857865
"H. minor","aspect",99,0.370349770478432
"H. minor","aspect",100,0.36860344282047
"T. ledebourii","bio3",1,0.0430603651975098
"T. ledebourii","bio3",2,0.0440582940635446
"T. ledebourii","bio3",3,0.0450866970262604
"T. ledebourii","bio3",4,0.0434951524232299
"T. ledebourii","bio3",5,0.045337456258452
"T. ledebourii","bio3",6,0.0434748067263263
"T. ledebourii","bio3",7,0.0428680680270974
"T. ledebourii","bio3",8,0.0434001972205782
"T. ledebourii","bio3",9,0.0431180283829171
"T. ledebourii","bio3",10,0.0434122823351698
"T. ledebourii","bio3",11,0.0444817622156649
"T. ledebourii","bio3",12,0.0444376682542763
"T. ledebourii","bio3",13,0.0459849371097061
"T. ledebourii","bio3",14,0.044354056817942
"T. ledebourii","bio3",15,0.0444973484462781
"T. ledebourii","bio3",16,0.045358074812894
"T. ledebourii","bio3",17,0.045027342608506
"T. ledebourii","bio3",18,0.0439635080993983
"T. ledebourii","bio3",19,0.0445426459774925
"T. ledebourii","bio3",20,0.0444507806753177
"T. ledebourii","bio3",21,0.0438707296483188
"T. ledebourii","bio3",22,0.0438845327191425
"T. ledebourii","bio3",23,0.0449272112702001
"T. ledebourii","bio3",24,0.0449624993652191
"T. ledebourii","bio3",25,0.0440591599754322
"T. ledebourii","bio3",26,0.0446484873421664
"T. ledebourii","bio3",27,0.0449703005730639
"T. ledebourii","bio3",28,0.0453171134727505
"T. ledebourii","bio3",29,0.0443222062521125
"T. ledebourii","bio3",30,0.0446228638969169
"T. ledebourii","bio3",31,0.0441000435229493
"T. ledebourii","bio3",32,0.0442273875688222
"T. ledebourii","bio3",33,0.0431151588079547
"T. ledebourii","bio3",34,0.0438766918575176
"T. ledebourii","bio3",35,0.0446055215968603
"T. ledebourii","bio3",36,0.0433105172827816
"T. ledebourii","bio3",37,0.0435183021887361
"T. ledebourii","bio3",38,0.0438372446268268
"T. ledebourii","bio3",39,0.0448193097533396
"T. ledebourii","bio3",40,0.0438364477187423
"T. ledebourii","bio3",41,0.0437096539710383
"T. ledebourii","bio3",42,0.0441019529660257
"T. ledebourii","bio3",43,0.0440120564577667
"T. ledebourii","bio3",44,0.044301416978762
"T. ledebourii","bio3",45,0.045901117820092
"T. ledebourii","bio3",46,0.0437609484320185
"T. ledebourii","bio3",47,0.0431721173681946
"T. ledebourii","bio3",48,0.0444697249061341
"T. ledebourii","bio3",49,0.0437483370612886
"T. ledebourii","bio3",50,0.0448866180743605
"T. ledebourii","bio3",51,0.0446534456175574
"T. ledebourii","bio3",52,0.0443235133400857
"T. ledebourii","bio3",53,0.0435577291089881
"T. ledebourii","bio3",54,0.0440269884178076
"T. ledebourii","bio3",55,0.0440718945714527
"T. ledebourii","bio3",56,0.0446661877177824
"T. ledebourii","bio3",57,0.044096433733276
"T. ledebourii","bio3",58,0.0438125775630829
"T. ledebourii","bio3",59,0.0444365079940172
"T. ledebourii","bio3",60,0.044181985325613
"T. ledebourii","bio3",61,0.0433522691677034
"T. ledebourii","bio3",62,0.0453862481309379
"T. ledebourii","bio3",63,0.0440269971780142
"T. ledebourii","bio3",64,0.0447360624182892
"T. ledebourii","bio3",65,0.0447476204223987
"T. ledebourii","bio3",66,0.0429866595260899
"T. ledebourii","bio3",67,0.0436412874406132
"T. ledebourii","bio3",68,0.0442328693325542
"T. ledebourii","bio3",69,0.044724810423114
"T. ledebourii","bio3",70,0.0436282628982839
"T. ledebourii","bio3",71,0.0445124584170159
"T. ledebourii","bio3",72,0.0448139748171338
"T. ledebourii","bio3",73,0.0440963787322182
"T. ledebourii","bio3",74,0.0441962629466987
"T. ledebourii","bio3",75,0.0436056064887954
"T. ledebourii","bio3",76,0.0450083987908833
"T. ledebourii","bio3",77,0.0425852758209955
"T. ledebourii","bio3",78,0.0441325055003312
"T. ledebourii","bio3",79,0.0434281056675122
"T. ledebourii","bio3",80,0.0435006407898839
"T. ledebourii","bio3",81,0.0431965449717577
"T. ledebourii","bio3",82,0.0430669924475915
"T. ledebourii","bio3",83,0.0456763903424986
"T. ledebourii","bio3",84,0.0439895840170913
"T. ledebourii","bio3",85,0.0436470170272711
"T. ledebourii","bio3",86,0.0441188061281879
"T. ledebourii","bio3",87,0.043980730445348
"T. ledebourii","bio3",88,0.0442081337891959
"T. ledebourii","bio3",89,0.0451127535249082
"T. ledebourii","bio3",90,0.0449441248307443
"T. ledebourii","bio3",91,0.0427254928658608
"T. ledebourii","bio3",92,0.0447786898226025
"T. ledebourii","bio3",93,0.0444998732433491
"T. ledebourii","bio3",94,0.0437310926033078
"T. ledebourii","bio3",95,0.0439998149587751
"T. ledebourii","bio3",96,0.0447412721950234
"T. ledebourii","bio3",97,0.0436376542088074
"T. ledebourii","bio3",98,0.0455778167270374
"T. ledebourii","bio3",99,0.0441910147866522
"T. ledebourii","bio3",100,0.0445543228420622
"T. ledebourii","bio4",1,0.429182850392705
"T. ledebourii","bio4",2,0.428871267418766
"T. ledebourii","bio4",3,0.421839933644666
"T. ledebourii","bio4",4,0.442845082549978
"T. ledebourii","bio4",5,0.429084045402267
"T. ledebourii","bio4",6,0.43187452632608
"T. ledebourii","bio4",7,0.430934895441453
"T. ledebourii","bio4",8,0.432717864807869
"T. ledebourii","bio4",9,0.436123919636679
"T. ledebourii","bio4",10,0.433587487593256
"T. ledebourii","bio4",11,0.432373895247995
"T. ledebourii","bio4",12,0.433132573374513
"T. ledebourii","bio4",13,0.430368607948147
"T. ledebourii","bio4",14,0.434847238784606
"T. ledebourii","bio4",15,0.431091250706357
"T. ledebourii","bio4",16,0.439987219430546
"T. ledebourii","bio4",17,0.433731591408616
"T. ledebourii","bio4",18,0.432128259760522
"T. ledebourii","bio4",19,0.430260298051013
"T. ledebourii","bio4",20,0.435024496009888
"T. ledebourii","bio4",21,0.435438917483259
"T. ledebourii","bio4",22,0.428360669060865
"T. ledebourii","bio4",23,0.433020142171158
"T. ledebourii","bio4",24,0.439190473086606
"T. ledebourii","bio4",25,0.433865124294437
"T. ledebourii","bio4",26,0.431393659273021
"T. ledebourii","bio4",27,0.439254097093821
"T. ledebourii","bio4",28,0.428592333968461
"T. ledebourii","bio4",29,0.429899258938408
"T. ledebourii","bio4",30,0.434305218269829
"T. ledebourii","bio4",31,0.433670273180228
"T. ledebourii","bio4",32,0.43937401335372
"T. ledebourii","bio4",33,0.442103552877043
"T. ledebourii","bio4",34,0.437852136392626
"T. ledebourii","bio4",35,0.428845758725063
"T. ledebourii","bio4",36,0.419321484978063
"T. ledebourii","bio4",37,0.427735138963109
"T. ledebourii","bio4",38,0.426667371672551
"T. ledebourii","bio4",39,0.438329506035808
"T. ledebourii","bio4",40,0.430257248726623
"T. ledebourii","bio4",41,0.433696549236806
"T. ledebourii","bio4",42,0.434714558687591
"T. ledebourii","bio4",43,0.43874272173976
"T. ledebourii","bio4",44,0.432530171967744
"T. ledebourii","bio4",45,0.433455623242523
"T. ledebourii","bio4",46,0.434255522364717
"T. ledebourii","bio4",47,0.432020521283236
"T. ledebourii","bio4",48,0.436637110289363
"T. ledebourii","bio4",49,0.441426259145743
"T. ledebourii","bio4",50,0.427495332874546
"T. ledebourii","bio4",51,0.423902909716512
"T. ledebourii","bio4",52,0.437237822937295
"T. ledebourii","bio4",53,0.426699654016303
"T. ledebourii","bio4",54,0.424393551240065
"T. ledebourii","bio4",55,0.429631985688884
"T. ledebourii","bio4",56,0.43235713105584
"T. ledebourii","bio4",57,0.434559167203804
"T. ledebourii","bio4",58,0.435269023334899
"T. ledebourii","bio4",59,0.438364423785524
"T. ledebourii","bio4",60,0.430215729882099
"T. ledebourii","bio4",61,0.434965077798524
"T. ledebourii","bio4",62,0.429849378007773
"T. ledebourii","bio4",63,0.434343197394243
"T. ledebourii","bio4",64,0.429505771220958
"T. ledebourii","bio4",65,0.433149637013703
"T. ledebourii","bio4",66,0.436460548398948
"T. ledebourii","bio4",67,0.433171608249849
"T. ledebourii","bio4",68,0.437101542741917
"T. ledebourii","bio4",69,0.440516179711667
"T. ledebourii","bio4",70,0.423911259095073
"T. ledebourii","bio4",71,0.431980004043369
"T. ledebourii","bio4",72,0.431637378127796
"T. ledebourii","bio4",73,0.429571740323342
"T. ledebourii","bio4",74,0.427663575925702
"T. ledebourii","bio4",75,0.431902787476613
"T. ledebourii","bio4",76,0.435300581061667
"T. ledebourii","bio4",77,0.425739793052638
"T. ledebourii","bio4",78,0.43836255158461
"T. ledebourii","bio4",79,0.431145120685202
"T. ledebourii","bio4",80,0.428752846818742
"T. ledebourii","bio4",81,0.432054045802796
"T. ledebourii","bio4",82,0.43252383502883
"T. ledebourii","bio4",83,0.428077725759829
"T. ledebourii","bio4",84,0.427951029465199
"T. ledebourii","bio4",85,0.428512530274879
"T. ledebourii","bio4",86,0.441313432486136
"T. ledebourii","bio4",87,0.440226423359461
"T. ledebourii","bio4",88,0.430471675173665
"T. ledebourii","bio4",89,0.435322608988019
"T. ledebourii","bio4",90,0.436280649325283
"T. ledebourii","bio4",91,0.421055090076349
"T. ledebourii","bio4",92,0.427261809776153
"T. ledebourii","bio4",93,0.43216613320621
"T. ledebourii","bio4",94,0.438005207468998
"T. ledebourii","bio4",95,0.430290818662581
"T. ledebourii","bio4",96,0.424744978368813
"T. ledebourii","bio4",97,0.429704638928008
"T. ledebourii","bio4",98,0.440809878757342
"T. ledebourii","bio4",99,0.440786330511954
"T. ledebourii","bio4",100,0.436925566497143
"T. ledebourii","bio9",1,0.0593439921662385
"T. ledebourii","bio9",2,0.0591137336341774
"T. ledebourii","bio9",3,0.059548380430523
"T. ledebourii","bio9",4,0.0584202588709399
"T. ledebourii","bio9",5,0.0583187171549268
"T. ledebourii","bio9",6,0.0595971470758152
"T. ledebourii","bio9",7,0.0588090590840978
"T. ledebourii","bio9",8,0.0602584208228302
"T. ledebourii","bio9",9,0.0593299542325505
"T. ledebourii","bio9",10,0.0594391074226457
"T. ledebourii","bio9",11,0.0580255973675242
"T. ledebourii","bio9",12,0.0585290605131736
"T. ledebourii","bio9",13,0.0606065824239715
"T. ledebourii","bio9",14,0.0604805134425321
"T. ledebourii","bio9",15,0.0592674600498931
"T. ledebourii","bio9",16,0.0590292505778811
"T. ledebourii","bio9",17,0.0589464681788672
"T. ledebourii","bio9",18,0.0586187159881222
"T. ledebourii","bio9",19,0.0586602954599007
"T. ledebourii","bio9",20,0.0592466595471679
"T. ledebourii","bio9",21,0.0590284808969077
"T. ledebourii","bio9",22,0.0583162075819466
"T. ledebourii","bio9",23,0.0597241590337214
"T. ledebourii","bio9",24,0.0594234747937449
"T. ledebourii","bio9",25,0.059055434516885
"T. ledebourii","bio9",26,0.0587773043436324
"T. ledebourii","bio9",27,0.0594600925951586
"T. ledebourii","bio9",28,0.0597741155996023
"T. ledebourii","bio9",29,0.0598468707560352
"T. ledebourii","bio9",30,0.0587276452063892
"T. ledebourii","bio9",31,0.058763809179445
"T. ledebourii","bio9",32,0.0587219142554058
"T. ledebourii","bio9",33,0.0588442216801704
"T. ledebourii","bio9",34,0.0589532538010846
"T. ledebourii","bio9",35,0.0589336359917867
"T. ledebourii","bio9",36,0.0598146040666629
"T. ledebourii","bio9",37,0.0576238325073918
"T. ledebourii","bio9",38,0.0598199217705767
"T. ledebourii","bio9",39,0.0593098945042072
"T. ledebourii","bio9",40,0.0586079386174818
"T. ledebourii","bio9",41,0.0584094408747239
"T. ledebourii","bio9",42,0.0583979298187083
"T. ledebourii","bio9",43,0.060031239914218
"T. ledebourii","bio9",44,0.0589959070945044
"T. ledebourii","bio9",45,0.0599277626137759
"T. ledebourii","bio9",46,0.0593864503217014
"T. ledebourii","bio9",47,0.0600802589296417
"T. ledebourii","bio9",48,0.0594852093806399
"T. ledebourii","bio9",49,0.0596383181993236
"T. ledebourii","bio9",50,0.0596036433766843
"T. ledebourii","bio9",51,0.059970191390635
"T. ledebourii","bio9",52,0.0583978028639546
"T. ledebourii","bio9",53,0.0593747798322452
"T. ledebourii","bio9",54,0.0582732480940494
"T. ledebourii","bio9",55,0.0590534946481748
"T. ledebourii","bio9",56,0.0597278737993192
"T. ledebourii","bio9",57,0.0586087670531042
"T. ledebourii","bio9",58,0.0596473787806826
"T. ledebourii","bio9",59,0.0576855721141313
"T. ledebourii","bio9",60,0.0587849771101853
"T. ledebourii","bio9",61,0.060292651371987
"T. ledebourii","bio9",62,0.0592328999321063
"T. ledebourii","bio9",63,0.0591922677988287
"T. ledebourii","bio9",64,0.0594701019899662
"T. ledebourii","bio9",65,0.0593972757197561
"T. ledebourii","bio9",66,0.0591548781971772
"T. ledebourii","bio9",67,0.060401583959051
"T. ledebourii","bio9",68,0.0602856037676776
"T. ledebourii","bio9",69,0.059591128992045
"T. ledebourii","bio9",70,0.0580973124674924
"T. ledebourii","bio9",71,0.0597706654041152
"T. ledebourii","bio9",72,0.0587118730906602
"T. ledebourii","bio9",73,0.0584349871094579
"T. ledebourii","bio9",74,0.0569531510849541
"T. ledebourii","bio9",75,0.0587168487030414
"T. ledebourii","bio9",76,0.0583138670445513
